Province,Date,Value
British Columbia,6/1/2020,127.2
British Columbia,6/1/2020,123.2
Yukon,6/1/2020,115.3
Northwest Territories,6/1/2020,109.5
Canada,7/1/2020,105.5
Newfoundland and Labrador,7/1/2020,107.2
Prince Edward Island,7/1/2020,99.7
Nova Scotia,7/1/2020,96.1
New Brunswick,7/1/2020,98.2
Quebec,7/1/2020,109.5
Quebec,7/1/2020,110.6
Ottawa-Gatineau,7/1/2020,103.7
Ontario,7/1/2020,104.3
Ontario,7/1/2020,117.7
Manitoba,7/1/2020,99.9
Saskatchewan,7/1/2020,102.4
Saskatchewan,7/1/2020,103.3
Alberta,7/1/2020,95
Alberta,7/1/2020,97.4
British Columbia,7/1/2020,131.4
British Columbia,7/1/2020,129.8
Yukon,7/1/2020,119.9
Northwest Territories,7/1/2020,115
Canada,8/1/2020,104.6
Newfoundland and Labrador,8/1/2020,106.7
Prince Edward Island,8/1/2020,99.5
Nova Scotia,8/1/2020,94.7
New Brunswick,8/1/2020,96.9
Quebec,8/1/2020,108.3
Quebec,8/1/2020,109.3
Ottawa-Gatineau,8/1/2020,103.3
Ontario,8/1/2020,103.9
Ontario,8/1/2020,116.2
Manitoba,8/1/2020,97.8
Saskatchewan,8/1/2020,101.1
Saskatchewan,8/1/2020,102
Alberta,8/1/2020,92.2
Alberta,8/1/2020,97.5
British Columbia,8/1/2020,130
British Columbia,8/1/2020,127.9
Yukon,8/1/2020,119.9
Northwest Territories,8/1/2020,116.5
Canada,9/1/2020,104.1
Newfoundland and Labrador,9/1/2020,106.6
Prince Edward Island,9/1/2020,98.8
Nova Scotia,9/1/2020,94.2
New Brunswick,9/1/2020,97
Quebec,9/1/2020,107.7
Quebec,9/1/2020,106.6
Ottawa-Gatineau,9/1/2020,101.1
Ontario,9/1/2020,101.8
Ontario,9/1/2020,116.4
Manitoba,9/1/2020,96.7
Saskatchewan,9/1/2020,102.8
Saskatchewan,9/1/2020,103.6
Alberta,9/1/2020,98.8
Alberta,9/1/2020,104.9
British Columbia,9/1/2020,125.9
British Columbia,9/1/2020,125
Yukon,9/1/2020,119.8
Northwest Territories,9/1/2020,117.2
Canada,10/1/2020,102.6
Newfoundland and Labrador,10/1/2020,110.3
Prince Edward Island,10/1/2020,99.6
Nova Scotia,10/1/2020,94.1
New Brunswick,10/1/2020,96.8
Quebec,10/1/2020,101.1
Quebec,10/1/2020,105.4
Ottawa-Gatineau,10/1/2020,100.1
Ontario,10/1/2020,100.7
Ontario,10/1/2020,116
Manitoba,10/1/2020,101.1
Saskatchewan,10/1/2020,97.8
Saskatchewan,10/1/2020,102
Alberta,10/1/2020,92
Alberta,10/1/2020,104.5
British Columbia,10/1/2020,122.3
British Columbia,10/1/2020,121.6
Yukon,10/1/2020,119.9
Northwest Territories,10/1/2020,120
Canada,11/1/2020,101.1
Newfoundland and Labrador,11/1/2020,112
Prince Edward Island,11/1/2020,95.8
Nova Scotia,11/1/2020,91
New Brunswick,11/1/2020,94.3
Quebec,11/1/2020,103
Quebec,11/1/2020,104.8
Ottawa-Gatineau,11/1/2020,98.7
Ontario,11/1/2020,99.3
Ontario,11/1/2020,113.3
Manitoba,11/1/2020,95.9
Saskatchewan,11/1/2020,98.4
Saskatchewan,11/1/2020,97.5
Alberta,11/1/2020,90.2
Alberta,11/1/2020,103.7
British Columbia,11/1/2020,123.6
British Columbia,11/1/2020,119.9
Yukon,11/1/2020,119.9
Northwest Territories,11/1/2020,118.9
Canada,12/1/2020,104.4
Newfoundland and Labrador,12/1/2020,117
Prince Edward Island,12/1/2020,101.5
Nova Scotia,12/1/2020,96.5
New Brunswick,12/1/2020,98.8
Quebec,12/1/2020,107.2
Quebec,12/1/2020,108.7
Ottawa-Gatineau,12/1/2020,103.2
Ontario,12/1/2020,103.6
Ontario,12/1/2020,114.6
Manitoba,12/1/2020,95.7
Saskatchewan,12/1/2020,99.8
Saskatchewan,12/1/2020,100
Alberta,12/1/2020,94.7
Alberta,12/1/2020,101.9
British Columbia,12/1/2020,126.1
British Columbia,12/1/2020,120.3
Yukon,12/1/2020,119.9
Northwest Territories,12/1/2020,118.9
Canada,1/1/2021,111
Newfoundland and Labrador,1/1/2021,124.8
Prince Edward Island,1/1/2021,109.1
Nova Scotia,1/1/2021,107.5
New Brunswick,1/1/2021,106.1
Quebec,1/1/2021,114.8
Quebec,1/1/2021,115.4
Ottawa-Gatineau,1/1/2021,110.9
Ontario,1/1/2021,110.9
Ontario,1/1/2021,121.4
Manitoba,1/1/2021,102.9
Saskatchewan,1/1/2021,104.1
Saskatchewan,1/1/2021,103.8
Alberta,1/1/2021,100.9
Alberta,1/1/2021,102.8
British Columbia,1/1/2021,134.6
British Columbia,1/1/2021,128
Yukon,1/1/2021,124.1
Northwest Territories,1/1/2021,121.4
Canada,2/1/2021,118.2
Newfoundland and Labrador,2/1/2021,130.8
Prince Edward Island,2/1/2021,115.3
Nova Scotia,2/1/2021,115.4
New Brunswick,2/1/2021,112.3
Quebec,2/1/2021,121.1
Quebec,2/1/2021,122.5
Ottawa-Gatineau,2/1/2021,117.7
Ontario,2/1/2021,118.1
Ontario,2/1/2021,125.3
Manitoba,2/1/2021,109.2
Saskatchewan,2/1/2021,110.6
Saskatchewan,2/1/2021,110.3
Alberta,2/1/2021,109
Alberta,2/1/2021,111.3
British Columbia,2/1/2021,141.2
British Columbia,2/1/2021,137.6
Yukon,2/1/2021,127.1
Northwest Territories,2/1/2021,124.3
Canada,3/1/2021,125
Newfoundland and Labrador,3/1/2021,141.6
Prince Edward Island,3/1/2021,125.4
Nova Scotia,3/1/2021,125
New Brunswick,3/1/2021,123.1
Quebec,3/1/2021,128.4
Quebec,3/1/2021,129.1
Ottawa-Gatineau,3/1/2021,123.1
Ontario,3/1/2021,123.8
Ontario,3/1/2021,132.9
Manitoba,3/1/2021,115.9
Saskatchewan,3/1/2021,120.4
Saskatchewan,3/1/2021,119.7
Alberta,3/1/2021,114.5
Alberta,3/1/2021,117.3
British Columbia,3/1/2021,149.6
British Columbia,3/1/2021,148.1
Yukon,3/1/2021,132.8
Northwest Territories,3/1/2021,130.4
Canada,4/1/2021,127.5
Newfoundland and Labrador,4/1/2021,141.2
Prince Edward Island,4/1/2021,126.2
Nova Scotia,4/1/2021,125.1
New Brunswick,4/1/2021,125.8
Quebec,4/1/2021,128.7
Quebec,4/1/2021,128.5
Ottawa-Gatineau,4/1/2021,125.4
Ontario,4/1/2021,125.9
Ontario,4/1/2021,138.5
Manitoba,4/1/2021,122.7
Saskatchewan,4/1/2021,127.9
Saskatchewan,4/1/2021,126.5
Alberta,4/1/2021,119.9
Alberta,4/1/2021,123.6
British Columbia,4/1/2021,152.2
British Columbia,4/1/2021,148.3
Yukon,4/1/2021,139.8
Northwest Territories,4/1/2021,135.7
Canada,5/1/2021,131.5
Newfoundland and Labrador,5/1/2021,143.5
Prince Edward Island,5/1/2021,129.5
Nova Scotia,5/1/2021,127.6
New Brunswick,5/1/2021,128.7
Quebec,5/1/2021,133.8
Quebec,5/1/2021,133.8
Ottawa-Gatineau,5/1/2021,129.9
Ontario,5/1/2021,130.2
Ontario,5/1/2021,138.5
Manitoba,5/1/2021,127.8
Saskatchewan,5/1/2021,127
Saskatchewan,5/1/2021,125.3
Alberta,5/1/2021,123.4
Alberta,5/1/2021,127.3
British Columbia,5/1/2021,155.6
British Columbia,5/1/2021,154.3
Yukon,5/1/2021,141.6
Northwest Territories,5/1/2021,140.9
Canada,6/1/2021,133.7
Newfoundland and Labrador,6/1/2021,145
Prince Edward Island,6/1/2021,130.9
Nova Scotia,6/1/2021,129.2
New Brunswick,6/1/2021,130.2
Quebec,6/1/2021,134.7
Quebec,6/1/2021,136.4
Ottawa-Gatineau,6/1/2021,131.3
Ontario,6/1/2021,132.6
Ontario,6/1/2021,140
Manitoba,6/1/2021,127.1
Saskatchewan,6/1/2021,127
Saskatchewan,6/1/2021,126.5
Alberta,6/1/2021,125.6
Alberta,6/1/2021,130.3
British Columbia,6/1/2021,161.1
British Columbia,6/1/2021,155.2
Yukon,6/1/2021,144.9
Northwest Territories,6/1/2021,143.1
Canada,7/1/2021,138.4
Newfoundland and Labrador,7/1/2021,153.4
Prince Edward Island,7/1/2021,137.1
Nova Scotia,7/1/2021,135.4
New Brunswick,7/1/2021,135.8
Quebec,7/1/2021,137.7
Quebec,7/1/2021,139.7
Ottawa-Gatineau,7/1/2021,134.7
Ontario,7/1/2021,136.4
Ontario,7/1/2021,146.2
Manitoba,7/1/2021,131.5
Saskatchewan,7/1/2021,131.8
Saskatchewan,7/1/2021,131.3
Alberta,7/1/2021,133
Alberta,7/1/2021,135.6
British Columbia,7/1/2021,169.1
British Columbia,7/1/2021,167.2
Yukon,7/1/2021,148.9
Northwest Territories,7/1/2021,147.6
Canada,8/1/2021,139
Newfoundland and Labrador,8/1/2021,151.9
Prince Edward Island,8/1/2021,136.7
Nova Scotia,8/1/2021,134.1
New Brunswick,8/1/2021,136.3
Quebec,8/1/2021,139.9
Quebec,8/1/2021,141.2
Ottawa-Gatineau,8/1/2021,135.7
Ontario,8/1/2021,137.2
Ontario,8/1/2021,146.7
Manitoba,8/1/2021,131.8
Saskatchewan,8/1/2021,131.8
Saskatchewan,8/1/2021,131.3
Alberta,8/1/2021,132.3
Alberta,8/1/2021,135.2
British Columbia,8/1/2021,165.6
British Columbia,8/1/2021,163.1
Yukon,8/1/2021,154.6
Northwest Territories,8/1/2021,149.8
Canada,9/1/2021,138.9
Newfoundland and Labrador,9/1/2021,153.8
Prince Edward Island,9/1/2021,137.5
Nova Scotia,9/1/2021,135.1
New Brunswick,9/1/2021,137.7
Quebec,9/1/2021,144.6
Quebec,9/1/2021,143.3
Ottawa-Gatineau,9/1/2021,136.3
Ontario,9/1/2021,137.9
Ontario,9/1/2021,146.8
Manitoba,9/1/2021,131.8
Saskatchewan,9/1/2021,131.8
Saskatchewan,9/1/2021,131.7
Alberta,9/1/2021,129.5
Alberta,9/1/2021,133.1
British Columbia,9/1/2021,156.7
British Columbia,9/1/2021,156.3
Yukon,9/1/2021,155.8
Northwest Territories,9/1/2021,149.9
Canada,10/1/2021,146
Newfoundland and Labrador,10/1/2021,160.2
Prince Edward Island,10/1/2021,143.9
Nova Scotia,10/1/2021,142.4
New Brunswick,10/1/2021,143.1
Quebec,10/1/2021,150.6
Quebec,10/1/2021,151.6
Ottawa-Gatineau,10/1/2021,143.5
Ontario,10/1/2021,145.3
Ontario,10/1/2021,153.7
Manitoba,10/1/2021,141.2
Saskatchewan,10/1/2021,141.6
Saskatchewan,10/1/2021,141.3
Alberta,10/1/2021,138.3
Alberta,10/1/2021,140.8
British Columbia,10/1/2021,162.4
British Columbia,10/1/2021,160.9
Yukon,10/1/2021,155.9
Northwest Territories,10/1/2021,150.6
Canada,11/1/2021,145.8
Newfoundland and Labrador,11/1/2021,159.1
Prince Edward Island,11/1/2021,143.5
Nova Scotia,11/1/2021,140.8
New Brunswick,11/1/2021,146
Quebec,11/1/2021,154.6
Quebec,11/1/2021,152.1
Ottawa-Gatineau,11/1/2021,142.6
Ontario,11/1/2021,144.3
Ontario,11/1/2021,153.8
Manitoba,11/1/2021,138.7
Saskatchewan,11/1/2021,143.4
Saskatchewan,11/1/2021,143
Alberta,11/1/2021,136
Alberta,11/1/2021,141.9
British Columbia,11/1/2021,159.8
British Columbia,11/1/2021,158.2
Yukon,11/1/2021,155.9
Northwest Territories,11/1/2021,152.8
Canada,12/1/2021,140
Newfoundland and Labrador,12/1/2021,151.7
Prince Edward Island,12/1/2021,134.6
Nova Scotia,12/1/2021,130.7
New Brunswick,12/1/2021,139.6
Quebec,12/1/2021,149.8
Quebec,12/1/2021,148.3
Ottawa-Gatineau,12/1/2021,136
Ontario,12/1/2021,137.7
Ontario,12/1/2021,143.8
Manitoba,12/1/2021,130.7
Saskatchewan,12/1/2021,130.8
Saskatchewan,12/1/2021,129.7
Alberta,12/1/2021,130.6
Alberta,12/1/2021,139.5
British Columbia,12/1/2021,157.2
British Columbia,12/1/2021,152.6
Yukon,12/1/2021,155.9
Northwest Territories,12/1/2021,151.5
Canada,1/1/2022,146.6
Newfoundland and Labrador,1/1/2022,159.2
Prince Edward Island,1/1/2022,143.5
Nova Scotia,1/1/2022,141.4
New Brunswick,1/1/2022,142.2
Quebec,1/1/2022,152.7
Quebec,1/1/2022,155.5
Ottawa-Gatineau,1/1/2022,144.3
Ontario,1/1/2022,146.1
Ontario,1/1/2022,149.9
Manitoba,1/1/2022,138.5
Saskatchewan,1/1/2022,137
Saskatchewan,1/1/2022,135.7
Alberta,1/1/2022,133.7
Alberta,1/1/2022,138.9
British Columbia,1/1/2022,170.5
British Columbia,1/1/2022,164.6
Yukon,1/1/2022,157.2
Northwest Territories,1/1/2022,151.5
Canada,2/1/2022,156.8
Newfoundland and Labrador,2/1/2022,170.9
Prince Edward Island,2/1/2022,154.8
Nova Scotia,2/1/2022,153.8
New Brunswick,2/1/2022,153.2
Quebec,2/1/2022,164.5
Quebec,2/1/2022,166.6
Ottawa-Gatineau,2/1/2022,156
Ontario,2/1/2022,157.5
Ontario,2/1/2022,157.5
Manitoba,2/1/2022,147.1
Saskatchewan,2/1/2022,145.9
Saskatchewan,2/1/2022,145.7
Alberta,2/1/2022,142.2
Alberta,2/1/2022,145.4
British Columbia,2/1/2022,177.1
British Columbia,2/1/2022,170.1
Yukon,2/1/2022,164.5
Northwest Territories,2/1/2022,158.1
Canada,3/1/2022,175.2
Newfoundland and Labrador,3/1/2022,187.8
Prince Edward Island,3/1/2022,172.4
Nova Scotia,3/1/2022,171.1
New Brunswick,3/1/2022,169.6
Quebec,3/1/2022,181.5
Quebec,3/1/2022,183.7
Ottawa-Gatineau,3/1/2022,172
Ontario,3/1/2022,173
Ontario,3/1/2022,186.9
Manitoba,3/1/2022,169.8
Saskatchewan,3/1/2022,168.5
Saskatchewan,3/1/2022,168.2
Alberta,3/1/2022,161.7
Alberta,3/1/2022,164.7
British Columbia,3/1/2022,198.3
British Columbia,3/1/2022,196.6
Yukon,3/1/2022,177
Northwest Territories,3/1/2022,175.6
Canada,4/1/2022,173.8
Newfoundland and Labrador,4/1/2022,189.9
Prince Edward Island,4/1/2022,171
Nova Scotia,4/1/2022,169.1
New Brunswick,4/1/2022,174.4
Quebec,4/1/2022,180.8
Quebec,4/1/2022,181.2
Ottawa-Gatineau,4/1/2022,174.3
Ontario,4/1/2022,174.3
Ontario,4/1/2022,187.9
Manitoba,4/1/2022,170.9
Saskatchewan,4/1/2022,167.3
Saskatchewan,4/1/2022,167.2
Alberta,4/1/2022,150.5
Alberta,4/1/2022,155.5
British Columbia,4/1/2022,198.5
British Columbia,4/1/2022,194.1
Yukon,4/1/2022,182.8
Northwest Territories,4/1/2022,174.4
Canada,5/1/2022,194.8
Newfoundland and Labrador,5/1/2022,215.5
Prince Edward Island,5/1/2022,204.5
Nova Scotia,5/1/2022,195.8
New Brunswick,5/1/2022,194.2
Quebec,5/1/2022,206.6
Quebec,5/1/2022,205.4
Ottawa-Gatineau,5/1/2022,198
Ontario,5/1/2022,198
Ontario,5/1/2022,196
Manitoba,5/1/2022,183.1
Saskatchewan,5/1/2022,181.4
Saskatchewan,5/1/2022,181.5
Alberta,5/1/2022,163.3
Alberta,5/1/2022,167.4
British Columbia,5/1/2022,220.1
British Columbia,5/1/2022,217.4
Yukon,5/1/2022,202.2
Northwest Territories,5/1/2022,187
Canada,6/1/2022,207.2
Newfoundland and Labrador,6/1/2022,219.7
Prince Edward Island,6/1/2022,214.2
Nova Scotia,6/1/2022,208.1
New Brunswick,6/1/2022,210.6
Quebec,6/1/2022,219.7
Quebec,6/1/2022,216.5
Ottawa-Gatineau,6/1/2022,205.7
Ontario,6/1/2022,205.9
Ontario,6/1/2022,214.4
Manitoba,6/1/2022,205.3
Saskatchewan,6/1/2022,203.8
Saskatchewan,6/1/2022,202.9
Alberta,6/1/2022,186
Alberta,6/1/2022,189.5
British Columbia,6/1/2022,225.4
British Columbia,6/1/2022,225.2
Yukon,6/1/2022,217.1
Northwest Territories,6/1/2022,208.1
Canada,7/1/2022,187.8
Newfoundland and Labrador,7/1/2022,200.4
Prince Edward Island,7/1/2022,195.5
Nova Scotia,7/1/2022,187.1
New Brunswick,7/1/2022,192.1
Quebec,7/1/2022,201
Quebec,7/1/2022,196.8
Ottawa-Gatineau,7/1/2022,180.4
Ontario,7/1/2022,180.5
Ontario,7/1/2022,185.7
Manitoba,7/1/2022,190.1
Saskatchewan,7/1/2022,191.4
Saskatchewan,7/1/2022,186.5
Alberta,7/1/2022,179.1
Alberta,7/1/2022,183.1
British Columbia,7/1/2022,202.4
British Columbia,7/1/2022,203
Yukon,7/1/2022,208.5
Northwest Territories,7/1/2022,200
Canada,8/1/2022,169.6
Newfoundland and Labrador,8/1/2022,184.3
Prince Edward Island,8/1/2022,180
Nova Scotia,8/1/2022,170.2
New Brunswick,8/1/2022,177.1
Quebec,8/1/2022,186.8
Quebec,8/1/2022,183.5
Ottawa-Gatineau,8/1/2022,165.5
Ontario,8/1/2022,165.6
Ontario,8/1/2022,164.3
Manitoba,8/1/2022,169.9
Saskatchewan,8/1/2022,158
Saskatchewan,8/1/2022,153.8
Alberta,8/1/2022,147.3
Alberta,8/1/2022,153
British Columbia,8/1/2022,193.2
British Columbia,8/1/2022,189
Yukon,8/1/2022,186.6
Northwest Territories,8/1/2022,177.1
Canada,9/1/2022,156.4
Newfoundland and Labrador,9/1/2022,166.8
Prince Edward Island,9/1/2022,163.7
Nova Scotia,9/1/2022,153.5
New Brunswick,9/1/2022,158.5
Quebec,9/1/2022,165.8
Quebec,9/1/2022,160.8
Ottawa-Gatineau,9/1/2022,148.7
Ontario,9/1/2022,148.7
Ontario,9/1/2022,164.9
Manitoba,9/1/2022,169.2
Saskatchewan,9/1/2022,158.1
Saskatchewan,9/1/2022,155
Alberta,9/1/2022,136.8
Alberta,9/1/2022,144.2
British Columbia,9/1/2022,205.7
British Columbia,9/1/2022,196.5
Yukon,9/1/2022,186.2
Northwest Territories,9/1/2022,173.9
Canada,10/1/2022,171.5
Newfoundland and Labrador,10/1/2022,180.1
Prince Edward Island,10/1/2022,177.1
Nova Scotia,10/1/2022,167.2
New Brunswick,10/1/2022,168.9
Quebec,10/1/2022,176.3
Quebec,10/1/2022,173.4
Ottawa-Gatineau,10/1/2022,164.3
Ontario,10/1/2022,164.3
Ontario,10/1/2022,185.4
Manitoba,10/1/2022,184.3
Saskatchewan,10/1/2022,177.8
Saskatchewan,10/1/2022,177.3
Alberta,10/1/2022,163.4
Alberta,10/1/2022,167.1
British Columbia,10/1/2022,206.9
British Columbia,10/1/2022,211.6
Yukon,10/1/2022,199.9
Northwest Territories,10/1/2022,180.2
Canada,11/1/2022,165.3
Newfoundland and Labrador,11/1/2022,181.2
Prince Edward Island,11/1/2022,177
Nova Scotia,11/1/2022,170.2
New Brunswick,11/1/2022,174.1
Quebec,11/1/2022,179.3
Quebec,11/1/2022,173.3
Ottawa-Gatineau,11/1/2022,161.5
Ontario,11/1/2022,161.6
Ontario,11/1/2022,159.1
Manitoba,11/1/2022,171.7
Saskatchewan,11/1/2022,162.3
Saskatchewan,11/1/2022,157.1
Alberta,11/1/2022,148.1
Alberta,11/1/2022,149.3
British Columbia,11/1/2022,183.5
British Columbia,11/1/2022,185.7
Yukon,11/1/2022,186.3
Northwest Territories,11/1/2022,174.1
Canada,12/1/2022,143.6
Newfoundland and Labrador,12/1/2022,157.8
Prince Edward Island,12/1/2022,151.2
Nova Scotia,12/1/2022,144
New Brunswick,12/1/2022,149.5
Quebec,12/1/2022,157.4
Quebec,12/1/2022,151.6
Ottawa-Gatineau,12/1/2022,140.6
Ontario,12/1/2022,140.7
Ontario,12/1/2022,140.1
Manitoba,12/1/2022,150.8
Saskatchewan,12/1/2022,142.1
Saskatchewan,12/1/2022,140
Alberta,12/1/2022,126.2
Alberta,12/1/2022,124.2
British Columbia,12/1/2022,164.1
British Columbia,12/1/2022,160.4
Yukon,12/1/2022,174.5
Northwest Territories,12/1/2022,158.7
Canada,1/1/2023,150.3
Newfoundland and Labrador,1/1/2023,165.5
Prince Edward Island,1/1/2023,161.8
Nova Scotia,1/1/2023,151.3
New Brunswick,1/1/2023,157.4
Quebec,1/1/2023,165.1
Quebec,1/1/2023,160.4
Ottawa-Gatineau,1/1/2023,148.6
Ontario,1/1/2023,148.6
Ontario,1/1/2023,150.5
Manitoba,1/1/2023,147.2
Saskatchewan,1/1/2023,147.9
Saskatchewan,1/1/2023,147.6
Alberta,1/1/2023,127.4
Alberta,1/1/2023,128.6
British Columbia,1/1/2023,179.3
British Columbia,1/1/2023,173.4
Yukon,1/1/2023,169.6
Northwest Territories,1/1/2023,158
Canada,2/1/2023,148.5
Newfoundland and Labrador,2/1/2023,166.1
Prince Edward Island,2/1/2023,162.7
Nova Scotia,2/1/2023,151.4
New Brunswick,2/1/2023,158.7
Quebec,2/1/2023,161.9
Quebec,2/1/2023,157.9
Ottawa-Gatineau,2/1/2023,146
Ontario,2/1/2023,144.6
Ontario,2/1/2023,151.7
Manitoba,2/1/2023,153.2
Saskatchewan,2/1/2023,147.9
Saskatchewan,2/1/2023,146.4
Alberta,2/1/2023,123
Alberta,2/1/2023,125.5
British Columbia,2/1/2023,183.3
British Columbia,2/1/2023,178.6
Yukon,2/1/2023,167.8
Northwest Territories,2/1/2023,160.7
Canada,3/1/2023,150.3
Newfoundland and Labrador,3/1/2023,165.1
Prince Edward Island,3/1/2023,160.7
Nova Scotia,3/1/2023,150.1
New Brunswick,3/1/2023,156.7
Quebec,3/1/2023,162.8
Quebec,3/1/2023,160.1
Ottawa-Gatineau,3/1/2023,147.7
Ontario,3/1/2023,145.8
Ontario,3/1/2023,160.7
Manitoba,3/1/2023,151.5
Saskatchewan,3/1/2023,155.1
Saskatchewan,3/1/2023,152.7
Alberta,3/1/2023,129
Alberta,3/1/2023,132.2
British Columbia,3/1/2023,183
British Columbia,3/1/2023,180.9
Yukon,3/1/2023,169.2
Northwest Territories,3/1/2023,162.3
Canada,4/1/2023,160.1
Newfoundland and Labrador,4/1/2023,174.3
Prince Edward Island,4/1/2023,168.4
Nova Scotia,4/1/2023,163.2
New Brunswick,4/1/2023,169.3
Quebec,4/1/2023,171.7
Quebec,4/1/2023,167.4
Ottawa-Gatineau,4/1/2023,157.8
Ontario,4/1/2023,156.6
Ontario,4/1/2023,165.7
Manitoba,4/1/2023,162.4
Saskatchewan,4/1/2023,160.5
Saskatchewan,4/1/2023,158.8
Alberta,4/1/2023,140.4
Alberta,4/1/2023,145.1
British Columbia,4/1/2023,188.9
British Columbia,4/1/2023,184.9
Yukon,4/1/2023,183.1
Northwest Territories,4/1/2023,166.9
Canada,5/1/2023,158.8
Newfoundland and Labrador,5/1/2023,165.5
Prince Edward Island,5/1/2023,161.2
Nova Scotia,5/1/2023,151.4
New Brunswick,5/1/2023,159.1
Quebec,5/1/2023,173.8
Quebec,5/1/2023,166.4
Ottawa-Gatineau,5/1/2023,156
Ontario,5/1/2023,156.1
Ontario,5/1/2023,162.6
Manitoba,5/1/2023,163
Saskatchewan,5/1/2023,160
Saskatchewan,5/1/2023,156
Alberta,5/1/2023,138.1
Alberta,5/1/2023,146
British Columbia,5/1/2023,187.8
British Columbia,5/1/2023,185
Yukon,5/1/2023,183.9
Northwest Territories,5/1/2023,166
Canada,6/1/2023,161.6
Newfoundland and Labrador,6/1/2023,168.4
Prince Edward Island,6/1/2023,163.4
Nova Scotia,6/1/2023,153.1
New Brunswick,6/1/2023,161.4
Quebec,6/1/2023,177.9
Quebec,6/1/2023,169.1
Ottawa-Gatineau,6/1/2023,158.7
Ontario,6/1/2023,159.1
Ontario,6/1/2023,167
Manitoba,6/1/2023,157.6
Saskatchewan,6/1/2023,159.8
Saskatchewan,6/1/2023,156.3
Alberta,6/1/2023,139.4
Alberta,6/1/2023,144.6
British Columbia,6/1/2023,202
British Columbia,6/1/2023,197.3
Yukon,6/1/2023,183.9
Northwest Territories,6/1/2023,166.9
Canada,7/1/2023,163.1
Newfoundland and Labrador,7/1/2023,174.8
Prince Edward Island,7/1/2023,173.7
Nova Scotia,7/1/2023,174.7
New Brunswick,7/1/2023,170.6
Quebec,7/1/2023,174.6
Quebec,7/1/2023,172.2
Ottawa-Gatineau,7/1/2023,162
Ontario,7/1/2023,162.5
Ontario,7/1/2023,161.8
Manitoba,7/1/2023,157.5
Saskatchewan,7/1/2023,156.2
Saskatchewan,7/1/2023,153.5
Alberta,7/1/2023,136.7
Alberta,7/1/2023,141.3
British Columbia,7/1/2023,197
British Columbia,7/1/2023,195
Yukon,7/1/2023,183.9
Northwest Territories,7/1/2023,166.8
Canada,8/1/2023,170.6
Newfoundland and Labrador,8/1/2023,188
Prince Edward Island,8/1/2023,185.3
Nova Scotia,8/1/2023,185
New Brunswick,8/1/2023,182.7
Quebec,8/1/2023,185
Quebec,8/1/2023,179.8
Ottawa-Gatineau,8/1/2023,168.9
Ontario,8/1/2023,169.4
Ontario,8/1/2023,170
Manitoba,8/1/2023,163.3
Saskatchewan,8/1/2023,163.4
Saskatchewan,8/1/2023,157.6
Alberta,8/1/2023,142.5
Alberta,8/1/2023,146.8
British Columbia,8/1/2023,206.9
British Columbia,8/1/2023,198.7
Yukon,8/1/2023,191.4
Northwest Territories,8/1/2023,167.2
Canada,9/1/2023,168.3
Newfoundland and Labrador,9/1/2023,190
Prince Edward Island,9/1/2023,184.8
Nova Scotia,9/1/2023,182.2
New Brunswick,9/1/2023,184.5
Quebec,9/1/2023,182.6
Quebec,9/1/2023,178.4
Ottawa-Gatineau,9/1/2023,164.9
Ontario,9/1/2023,165.6
Ontario,9/1/2023,168.2
Manitoba,9/1/2023,163.4
Saskatchewan,9/1/2023,163.7
Saskatchewan,9/1/2023,155.8
Alberta,9/1/2023,141.8
Alberta,9/1/2023,143.1
British Columbia,9/1/2023,203.6
British Columbia,9/1/2023,200.9
Yukon,9/1/2023,193.6
Northwest Territories,9/1/2023,167.2
Canada,10/1/2023,157.4
Newfoundland and Labrador,10/1/2023,173.9
Prince Edward Island,10/1/2023,165.7
Nova Scotia,10/1/2023,166.3
New Brunswick,10/1/2023,167.3
Quebec,10/1/2023,173.1
Quebec,10/1/2023,166.2
Ottawa-Gatineau,10/1/2023,152.5
Ontario,10/1/2023,152.9
Ontario,10/1/2023,154.2
Manitoba,10/1/2023,155.9
Saskatchewan,10/1/2023,157
Saskatchewan,10/1/2023,151.1
Alberta,10/1/2023,138.7
Alberta,10/1/2023,137.6
British Columbia,10/1/2023,182.3
British Columbia,10/1/2023,193.8
Yukon,10/1/2023,191.7
Northwest Territories,10/1/2023,168
Canada,11/1/2023,152.2
Newfoundland and Labrador,11/1/2023,168.3
Prince Edward Island,11/1/2023,161.3
Nova Scotia,11/1/2023,161.6
New Brunswick,11/1/2023,160.3
Quebec,11/1/2023,166.3
Quebec,11/1/2023,162
Ottawa-Gatineau,11/1/2023,148.7
Ontario,11/1/2023,148.8
Ontario,11/1/2023,153
Manitoba,11/1/2023,151.6
Saskatchewan,11/1/2023,149.4
Saskatchewan,11/1/2023,142.6
Alberta,11/1/2023,132.9
Alberta,11/1/2023,130.1
British Columbia,11/1/2023,178.7
British Columbia,11/1/2023,179.6
Yukon,11/1/2023,189.9
Northwest Territories,11/1/2023,168.7
Canada,12/1/2023,145.4
